"common_name","cpue_kg_per_ha_der","date_dim$full_date","date_dim$year","depth_m","field_identified_taxonomy_dim$scientific_name","latitude_dd","leg","longitude_dd","partition","pass","performance","project","sampling_end_hhmmss","sampling_start_hhmmss","scientific_name","station_code","statistical_partition_dim$statistical_partition_type","subsample_count","subsample_wt_kg","target_station_design_dim$stn_invalid_for_trawl_date_whid","total_catch_numbers","total_catch_wt_kg","trawl_id","vessel"
"darkblotched rockfish","0.000133102592","2013-06-23 00:00:00","2013","376.5000","Sebastes crameri","40.87194444","3","-124.45861111","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","134048","132041","Sebastes crameri","11833","NA","2","2.7500","0","2","2.7500","201303020101","Last Straw"
"darkblotched rockfish","0.000006972621","2013-06-23 00:00:00","2013","189.4000","Sebastes crameri","40.57611111","3","-124.64000000","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","194102","192245","Sebastes crameri","11964","NA","1","0.1400","0","1","0.1400","201303020103","Last Straw"
"darkblotched rockfish","0.000063530971","2013-06-25 00:00:00","2013","311.2000","Sebastes crameri","40.11472222","3","-124.32638889","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","140141","134317","Sebastes crameri","12406","NA","2","1.2200","0","2","1.2200","201303020111","Last Straw"
"darkblotched rockfish","0.000529550983","2013-06-25 00:00:00","2013","220.7000","Sebastes crameri","40.05583333","3","-124.25555556","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","154025","152108","Sebastes crameri","12479","NA","58","10.3000","0","58","10.3000","201303020112","Last Straw"
"darkblotched rockfish","0.000104839827","2013-06-26 00:00:00","2013","336.4000","Sebastes crameri","39.18861111","3","-123.98305556","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","144527","142559","Sebastes crameri","13128","NA","3","1.9000","0","3","1.9000","201303020116","Last Straw"
"darkblotched rockfish","0.000011225391","2013-06-27 00:00:00","2013","133.8000","Sebastes crameri","38.77722222","3","-123.78416667","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","113747","111902","Sebastes crameri","13310","NA","3","0.2400","0","3","0.2400","201303020120","Last Straw"
"darkblotched rockfish","0.000019030814","2013-06-27 00:00:00","2013","265.7000","Sebastes crameri","38.67527778","3","-123.76944444","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","143815","141637","Sebastes crameri","13357","NA","2","0.4000","0","2","0.4000","201303020121","Last Straw"
"darkblotched rockfish","0.000010715160","2013-06-28 00:00:00","2013","112.5000","Sebastes crameri","38.06527778","3","-123.22027778","NA","1","Satisfactory","Groundfish Slope and Shelf Combination Survey","173314","171558","Sebastes crameri","13742","NA","1","0.2000","0","1","0.2000","201303020126","Last Straw"
"darkblotched rockfish","0.000053244325","2014-08-24 00:00:00","2014","144.1000","Sebastes crameri","45.68916667","1","-124.31861111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","102531","101051","Sebastes crameri","7950","NA","8","0.7200","0","8","0.7200","201403008007","Excalibur"
"darkblotched rockfish","0.000223639353","2014-08-24 00:00:00","2014","160.4000","Sebastes crameri","45.83222222","1","-124.49833333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","152056","150419","Sebastes crameri","7803","NA","13","3.0000","0","13","3.0000","201403008008","Excalibur"
"darkblotched rockfish","0.000094678999","2014-08-25 00:00:00","2014","218.2000","Sebastes crameri","46.66583333","1","-124.76194444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","065735","064155","Sebastes crameri","6931","NA","5","1.4800","0","5","1.4800","201403008010","Excalibur"
"darkblotched rockfish","0.000016091284","2014-08-25 00:00:00","2014","117.8000","Sebastes crameri","47.08638889","1","-124.74000000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","194720","193054","Sebastes crameri","6500","NA","4","0.2400","0","4","0.2400","201403008013","Excalibur"
"darkblotched rockfish","0.000048225903","2014-08-30 00:00:00","2014","160.9000","Sebastes crameri","47.34111111","1","-124.76916667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","124301","122649","Sebastes crameri","6187","NA","3","0.8000","0","3","0.8000","201403008038","Excalibur"
"darkblotched rockfish","0.000031073938","2014-08-30 00:00:00","2014","173.5000","Sebastes crameri","47.29555556","1","-124.79638889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","142111","140506","Sebastes crameri","6235","NA","2","0.5000","0","2","0.5000","201403008039","Excalibur"
"darkblotched rockfish","0.000004978114","2014-08-31 00:00:00","2014","139.7000","Sebastes crameri","46.17111111","1","-124.51666667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","104045","102425","Sebastes crameri","7428","NA","2","0.0800","0","2","0.0800","201403008041","Excalibur"
"darkblotched rockfish","0.000024821994","2014-08-31 00:00:00","2014","139.6000","Sebastes crameri","46.11000000","1","-124.50111111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","155738","154118","Sebastes crameri","7503","NA","4","0.3800","0","4","0.3800","201403008043","Excalibur"
"darkblotched rockfish","0.000234134119","2014-08-31 00:00:00","2014","140.8000","Sebastes crameri","46.02527778","1","-124.41833333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","181112","175444","Sebastes crameri","7582","NA","13","2.9000","0","13","2.9000","201403008044","Excalibur"
"darkblotched rockfish","0.000024915385","2014-08-31 00:00:00","2014","87.0000","Sebastes crameri","46.05416667","1","-124.16888889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","200105","194405","Sebastes crameri","7550","NA","1","0.4000","0","1","0.4000","201403008045","Excalibur"
"darkblotched rockfish","0.000069858343","2014-09-01 00:00:00","2014","122.2000","Sebastes crameri","45.93333333","1","-124.25861111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","070938","065242","Sebastes crameri","7700","NA","16","1.1000","0","16","1.1000","201403008046","Excalibur"
"darkblotched rockfish","0.000067102024","2014-09-01 00:00:00","2014","147.7000","Sebastes crameri","45.89388889","1","-124.38777778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","100042","094440","Sebastes crameri","7734","NA","7","1.0000","0","7","1.0000","201403008047","Excalibur"
"darkblotched rockfish","0.000132735418","2014-09-01 00:00:00","2014","145.9000","Sebastes crameri","45.78222222","1","-124.33583333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","120024","114440","Sebastes crameri","7843","NA","28","1.7000","0","28","1.7000","201403008048","Excalibur"
"darkblotched rockfish","0.000009115584","2014-09-06 00:00:00","2014","113.1000","Sebastes crameri","45.37083333","2","-124.14500000","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","161755","160146","Sebastes crameri","8300","NA","2","0.1200","0","2","0.1200","201403008056","Excalibur"
"darkblotched rockfish","0.000487979621","2014-09-07 00:00:00","2014","340.6000","Sebastes crameri","45.10888889","2","-124.53944444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","133437","131753","Sebastes crameri","8567","NA","12","7.6000","0","12","7.6000","201403008059","Excalibur"
"darkblotched rockfish","0.000047937427","2014-09-09 00:00:00","2014","405.9000","Sebastes crameri","43.81916667","2","-124.70944444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","144459","142909","Sebastes crameri","9804","NA","1","0.7500","0","1","0.7500","201403008067","Excalibur"
"darkblotched rockfish","0.000096746873","2014-09-10 00:00:00","2014","281.5000","Sebastes crameri","43.15527778","2","-124.81083333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","071843","070302","Sebastes crameri","10337","NA","3","1.4500","0","3","1.4500","201403008070","Excalibur"
"darkblotched rockfish","0.000107306116","2014-09-10 00:00:00","2014","319.9000","Sebastes crameri","43.22916667","2","-124.75138889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","103148","101459","Sebastes crameri","10297","NA","3","1.7600","0","3","1.7600","201403008071","Excalibur"
"darkblotched rockfish","0.000054806443","2014-09-11 00:00:00","2014","230.5000","Sebastes crameri","43.44888889","2","-124.64083333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","105917","104313","Sebastes crameri","10131","NA","3","0.8500","0","3","0.8500","201403008072","Excalibur"
"darkblotched rockfish","0.000379818976","2014-09-11 00:00:00","2014","196.6000","Sebastes crameri","43.32416667","2","-124.68111111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","153943","152410","Sebastes crameri","10231","NA","15","5.7000","0","15","5.7000","201403008074","Excalibur"
"darkblotched rockfish","0.000064923418","2014-09-12 00:00:00","2014","143.1000","Sebastes crameri","42.32027778","2","-124.57277778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","162406","160629","Sebastes crameri","10779","NA","9","1.0500","0","9","1.0500","201403008077","Excalibur"
"darkblotched rockfish","0.000006031164","2014-09-12 00:00:00","2014","109.0000","Sebastes crameri","42.22750000","2","-124.47611111","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","184904","183214","Sebastes crameri","10837","NA","2","0.1000","0","2","0.1000","201403008078","Excalibur"
"darkblotched rockfish","0.000145494600","2014-09-14 00:00:00","2014","188.4000","Sebastes crameri","41.47333333","2","-124.48333333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","155121","153524","Sebastes crameri","11403","NA","14","2.4500","0","14","2.4500","201403008086","Excalibur"
"darkblotched rockfish","0.000042545185","2014-09-16 00:00:00","2014","429.9000","Sebastes crameri","40.35000000","2","-124.51416667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","095619","094053","Sebastes crameri","12174","NA","1","0.6000","0","1","0.6000","201403008095","Excalibur"
"darkblotched rockfish","0.000088830547","2014-09-21 00:00:00","2014","345.1000","Sebastes crameri","39.52444444","3","-123.98444444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","172351","170849","Sebastes crameri","12924","NA","2","1.2000","0","2","1.2000","201403008105","Excalibur"
"darkblotched rockfish","0.000015733287","2014-09-22 00:00:00","2014","235.3000","Sebastes crameri","39.34111111","3","-123.96277778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","124621","123007","Sebastes crameri","13037","NA","2","0.2200","0","2","0.2200","201403008110","Excalibur"
"darkblotched rockfish","0.000036739719","2014-09-22 00:00:00","2014","358.2000","Sebastes crameri","39.17222222","3","-123.98277778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","153443","151852","Sebastes crameri","13128","NA","2","0.5000","0","2","0.5000","201403008111","Excalibur"
"darkblotched rockfish","0.000337986868","2014-08-25 00:00:00","2014","227.4000","Sebastes crameri","45.79277778","1","-124.64694444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","200520","194931","Sebastes crameri","7834","NA","10","5.2500","0","10","5.2500","201403010006","Ms. Julie"
"darkblotched rockfish","0.000486740984","2014-08-26 00:00:00","2014","122.0000","Sebastes crameri","46.72361111","1","-124.57444444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","095404","093658","Sebastes crameri","6872","NA","96","8.7000","0","96","8.7000","201403010008","Ms. Julie"
"darkblotched rockfish","0.000022026866","2014-08-26 00:00:00","2014","161.4000","Sebastes crameri","46.77472222","1","-124.77277778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","124622","122842","Sebastes crameri","6835","NA","6","0.4200","0","6","0.4200","201403010009","Ms. Julie"
"darkblotched rockfish","0.000052106509","2014-08-26 00:00:00","2014","150.5000","Sebastes crameri","46.79944444","1","-124.75027778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","150707","144857","Sebastes crameri","6803","NA","6","1.0000","0","6","1.0000","201403010010","Ms. Julie"
"darkblotched rockfish","0.000317280544","2014-08-27 00:00:00","2014","174.3000","Sebastes crameri","47.73666667","1","-125.05888889","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","072847","071106","Sebastes crameri","5577","NA","14","5.6000","0","14","5.6000","201403010012","Ms. Julie"
"darkblotched rockfish","0.000014362075","2014-08-27 00:00:00","2014","113.0000","Sebastes crameri","48.05250000","1","-124.99027778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","194717","193025","Sebastes crameri","5081","NA","4","0.2400","0","4","0.2400","201403010017","Ms. Julie"
"darkblotched rockfish","0.000014799616","2014-08-28 00:00:00","2014","166.2000","Sebastes crameri","48.29527778","1","-124.90944444","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","070027","064330","Sebastes crameri","4581","NA","1","0.2400","0","1","0.2400","201403010018","Ms. Julie"
"darkblotched rockfish","0.000072411493","2014-08-28 00:00:00","2014","275.8000","Sebastes crameri","48.13722222","1","-125.23277778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","144802","143143","Sebastes crameri","4973","NA","1","1.2500","0","1","1.2500","201403010021","Ms. Julie"
"darkblotched rockfish","0.000013205528","2014-08-31 00:00:00","2014","177.3000","Sebastes crameri","47.29666667","1","-124.81916667","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","070216","064508","Sebastes crameri","6234","NA","1","0.2400","0","1","0.2400","201403010031","Ms. Julie"
"darkblotched rockfish","0.000003110779","2014-08-31 00:00:00","2014","147.8000","Sebastes crameri","46.94555556","1","-124.77055556","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","123530","121904","Sebastes crameri","6684","NA","1","0.0500","0","1","0.0500","201403010033","Ms. Julie"
"darkblotched rockfish","0.000148497658","2014-09-01 00:00:00","2014","179.4000","Sebastes crameri","46.57194444","1","-124.53583333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","110907","105202","Sebastes crameri","7032","NA","8","2.5000","0","8","2.5000","201403010036","Ms. Julie"
"darkblotched rockfish","0.000274571720","2014-09-01 00:00:00","2014","214.7000","Sebastes crameri","46.57583333","1","-124.57527778","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","150258","144559","Sebastes crameri","7031","NA","14","4.5000","0","14","4.5000","201403010038","Ms. Julie"
"darkblotched rockfish","0.000216719757","2014-09-06 00:00:00","2014","179.4000","Sebastes crameri","44.79277778","2","-124.51305556","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","122042","120305","Sebastes crameri","8882","NA","50","3.9000","0","50","3.9000","201403010044","Ms. Julie"
"darkblotched rockfish","0.000058922938","2014-09-06 00:00:00","2014","414.0000","Sebastes crameri","44.83472222","2","-124.79083333","NA","2","Satisfactory","Groundfish Slope and Shelf Combination Survey","152821","150949","Sebastes crameri","8839","NA","1","1.2000","0","1","1.2000","201403010045","Ms. Julie"
